,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_426.mid",16.0, 12.0, 3.0, 1.0, 29.0, 0.14, 0.52, 0.34, 4.0, 2.0, 67.0, 4.56, 73.0, 1.0, 0.14, 0.2, 0.8571, 0.9, 7.0, 2.0, 8.118, 3.29, 2.737, -0.8574, 0.5107, -0.833, 7.094, 5.458, 6.383, 0.0, 76.0, 4.0, 49.0, 1.0, 1.0, 6.837, 4.0, 4.0, 0.4082, 0.35, 0.2041, 0.0, 0.4082, 0.5102, 0.04082, 0.1429, 0.0, 0.02041, 0.02041, 0.0, 0.04082, 0.2245, 0.0, 0.0, 0.449, 2.042, 12.75, 3.929, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.493, 1.493, 1.029, 5.0, 5.0, 3.0, 0.42, 0.62, 0.58, 0.02, 0.0, 0.12, 0.25, 2.0, 0.665, 0.25, 0.42, 0.5714, 3.0, 0.4781, 1.035, 6.227, 2.0, 1.0, 3.175, 0.0, 0.0, 0.0, 0.007463, 0.007463, 0.007463, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1442, 0.1394, 1.034, 0.2837, 0.02545, 0.0, 0.3, 190.0, 190.4, 8.073E-12, 10.56, 4.736, 3.035, 0.2096, 0.2096, 0.151, 0.151, 0.07878, 0.6303, 0.2096, 0.1507, 0.42, 2.0, 16.0, 13.0, 48.0, 189.0, 3.938, 0.1024, 0.1024, 1.0, 0.2048, 0.02064, 0.0, 0.2308
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_427.mid",19.0, 10.0, 3.0, 0.0, 36.0, 0.02, 0.26, 0.72, 4.0, 3.0, 74.0, 5.72, 75.0, 3.0, 0.18, 0.2, 0.5556, 0.8, 2.0, 2.0, 6.4, 3.488, 2.542, -0.4125, 0.6193, 0.1888, 10.61, 5.054, 6.035, 0.0, 76.0, 4.0, 63.0, 3.0, 2.0, 3.857, 4.0, 1.0, 0.3673, 0.5556, 0.2245, 0.02041, 0.2041, 0.5714, 0.1837, 0.1224, 0.0, 0.0, 0.04082, 0.0, 0.02041, 0.04082, 3.5, 0.0, 0.5, 2.182, 8.409, 5.567, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.4608, 0.4608, 0.3017, 8.0, 7.0, 3.0, 0.0, 0.28, 0.68, 0.56, 0.02, 0.14, 0.5, 8.0, 2.09, 0.5, 0.28, 0.8571, 4.0, 1.57, 0.1719, 8.753, 2.083, 2.0, 1.213, 0.04, 0.0, 0.137, 0.0553, 0.0553, 0.0553, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 1.414, 1.414, 0.0, 5.0, 5.0, 5.0, 60.0, 48.0, 1.25, 0.2537, 0.194, 1.308, 0.4478, 0.03514, 0.0, 0.4, 190.0, 190.4, 3.325E-11, 34.19, 1.462, 0.7324, 0.6823, 0.6823, 0.5622, 0.5622, 0.1576, 2.521, 0.646, 0.4893, 0.0, 6.0, 8.0, 7.0, 48.0, 95.0, 1.979, 0.2453, 0.1604, 1.529, 0.4057, 0.03011, 0.0, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_428.mid",15.0, 12.0, 3.0, 1.0, 30.0, 0.12, 0.4, 0.48, 1.0, 3.0, 71.0, 6.28, 69.0, 9.0, 0.2, 0.22, 0.8, 0.7273, 11.0, 1.0, 7.762, 3.447, 3.087, -0.1701, -1.497, -0.6609, 7.323, 5.351, 5.304, 0.0, 80.0, 8.0, 84.0, 0.0, 1.0, 6.735, 2.0, 14.0, 0.3673, 0.5, 0.4082, 0.08163, 0.3673, 0.3673, 0.04082, 0.04082, 0.06122, 0.04082, 0.08163, 0.04082, 0.0, 0.2449, 1.0, 0.0, 0.4889, 1.667, 11.11, 2.971, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.0, 2.0, 1.691, 5.0, 4.0, 2.0, 0.64, 0.76, 0.36, 0.02, 0.0, 0.0, 0.25, 2.0, 0.48, 0.25, 0.64, 0.3438, 3.0, 0.3774, 1.828, 10.28, 3.571, 1.0, 8.216, 0.0, 0.0, 0.0, 0.04, 0.04, 0.04, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 80.0, 120.0, 1.5, 0.1297, 0.1203, 1.079, 0.25, 0.02453, 0.0, 0.3, 190.0, 190.0, 3.383E-12, 7.895, 6.333, 3.353, 0.1456, 0.1456, 0.1135, 0.1135, 0.07895, 0.6316, 0.1516, 0.1192, 0.64, 0.0, 16.0, 16.0, 126.0, 189.0, 1.5, 0.08972, 0.08315, 1.079, 0.1729, 0.01922, 0.0, 0.3125
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_429.mid",14.0, 10.0, 4.0, 1.0, 28.0, 0.0, 0.2, 0.8, 3.0, 3.0, 75.0, 4.1, 76.0, 4.0, 0.22, 0.26, 0.8182, 0.7692, 8.0, 4.0, 6.487, 3.202, 3.343, -0.06474, 0.09368, 0.6641, 7.8, 5.692, 6.752, 0.0, 57.0, 9.0, 77.0, 5.0, 2.0, 6.204, 3.0, 1.0, 0.2245, 0.6364, 0.3878, 0.06122, 0.1429, 0.3673, 0.2041, 0.06122, 0.0, 0.06122, 0.04082, 0.0, 0.02041, 0.1837, 2.333, 0.0, 0.5217, 1.643, 10.75, 3.889, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.02, 1.02, 0.5589, 6.0, 4.0, 2.0, 0.0, 0.56, 0.94, 0.06, 0.0, 0.08, 0.5, 4.0, 0.94, 0.5, 0.56, 0.5357, 2.0, 0.843, 1.566, 15.27, 3.125, 2.0, 3.284, 0.0, 0.0, 0.0, 0.04082, 0.04082, 0.04082, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 120.0, 80.0, 1.5, 0.2409, 0.2117, 1.138, 0.4526, 0.03511, 0.0, 0.6, 190.0, 190.0, 3.695E-12, 15.47, 3.231, 1.865, 0.3099, 0.3099, 0.2687, 0.2687, 0.1579, 1.263, 0.2968, 0.2662, 0.0, 6.0, 8.0, 8.0, 189.0, 126.0, 1.5, 0.1658, 0.1457, 1.138, 0.3116, 0.0278, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_430.mid",13.0, 8.0, 3.0, 3.0, 32.0, 0.1, 0.16, 0.74, 2.0, 3.0, 73.0, 6.24, 78.0, 5.0, 0.24, 0.24, 0.6667, 1.0, 1.0, 1.0, 8.478, 2.552, 3.458, -1.09, 0.2821, 1.041, 8.377, 5.493, 4.996, 0.0, 78.0, 6.0, 62.0, 2.0, 1.0, 6.653, 2.0, 3.0, 0.3878, 0.5789, 0.3673, 0.0, 0.3878, 0.3878, 0.2653, 0.0, 0.08163, 0.04082, 0.0, 0.0, 0.02041, 0.2041, 0.1818, 0.0, 0.4082, 1.633, 10.47, 3.784, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.0, 2.0, 1.769, 4.0, 4.0, 2.0, 0.64, 0.76, 0.36, 0.0, 0.0, 0.02, 0.25, 1.5, 0.47, 0.25, 0.64, 0.3438, 3.0, 0.3412, 1.934, 6.713, 3.846, 1.0, 8.503, 0.0, 0.0, 0.0, 0.06, 0.06, 0.06, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 80.0, 120.0, 1.5, 0.1226, 0.1194, 1.027, 0.2419, 0.02447, 0.0, 0.3, 191.0, 191.0, 9.096E-12, 7.853, 6.367, 2.928, 0.1545, 0.1545, 0.1282, 0.1282, 0.07853, 0.4712, 0.1476, 0.1072, 0.64, 0.0, 16.0, 16.0, 127.0, 190.0, 1.496, 0.08559, 0.08333, 1.027, 0.1689, 0.01922, 0.0, 0.0625
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_431.mid",13.0, 10.0, 4.0, 1.0, 18.0, 0.0, 0.48, 0.52, 2.0, 4.0, 71.0, 3.72, 62.0, 2.0, 0.16, 0.24, 1.0, 0.6667, 13.0, 1.0, 5.485, 2.997, 4.089, -0.8752, 0.7208, -0.8217, 5.598, 6.0, 4.725, 0.0, 62.0, 2.0, 73.0, 1.0, 2.0, 5.816, 3.0, 11.0, 0.3061, 0.4, 0.4082, 0.08163, 0.102, 0.4082, 0.102, 0.02041, 0.0, 0.06122, 0.0, 0.06122, 0.06122, 0.2041, 0.25, 0.02, 0.5333, 1.552, 9.759, 5.171, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.064, 1.064, 0.6285, 9.0, 6.0, 1.0, 0.04, 0.74, 0.9, 0.14, 0.02, 0.04, 0.25, 8.0, 0.92, 0.5, 0.7, 0.1714, 2.0, 1.2, 1.05, 31.64, 2.174, 1.0, 2.015, 0.0, 0.0, 0.0, 0.02128, 0.02128, 0.02128, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 5.0, 7.0, 5.0, 120.0, 40.0, 3.0, 0.2183, 0.1972, 1.107, 0.4155, 0.03325, 0.0, 0.6, 191.0, 191.0, 6.481E-12, 14.76, 3.387, 1.509, 0.2474, 0.2474, 0.1994, 0.1994, 0.07853, 2.513, 0.289, 0.3769, 0.04, 6.0, 8.0, 8.0, 48.0, 190.0, 3.958, 0.157, 0.1281, 1.226, 0.2851, 0.02615, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_432.mid",13.0, 9.0, 4.0, 2.0, 38.0, 0.14, 0.28, 0.58, 2.0, 3.0, 74.0, 6.9, 81.0, 9.0, 0.3, 0.46, 0.5333, 0.4348, 12.0, 1.0, 11.29, 3.732, 3.404, -1.77, -1.688, 1.216, 6.728, 5.398, 5.692, 0.0, 81.0, 9.0, 81.0, 9.0, 1.0, 8.49, 3.0, 18.0, 0.3469, 0.4706, 0.2245, 0.0, 0.3469, 0.4286, 0.1429, 0.04082, 0.04082, 0.04082, 0.0, 0.0, 0.02041, 0.2857, 2.5, 0.0, 0.4694, 1.531, 12.03, 3.235, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.639, 1.639, 0.8589, 5.0, 4.0, 3.0, 0.4, 0.62, 0.6, 0.02, 0.0, 0.0, 0.25, 2.0, 0.61, 0.25, 0.4, 0.9, 3.0, 0.3885, 0.8495, 7.737, 2.0, 1.0, 3.786, 0.0, 0.0, 0.0, 0.0, 0.0, 2.107E-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 80.0, 120.0, 1.5, 0.1481, 0.1399, 1.059, 0.2881, 0.02553, 0.0, 0.3, 190.0, 190.4, 4.378E-12, 9.611, 5.202, 1.905, 0.1871, 0.1871, 0.1224, 0.1224, 0.07878, 0.6303, 0.1922, 0.1224, 0.4, 1.0, 16.0, 15.0, 127.0, 189.0, 1.488, 0.1026, 0.09687, 1.059, 0.1994, 0.02026, 0.0, 0.06667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_433.mid",13.0, 8.0, 5.0, 1.0, 34.0, 0.04, 0.34, 0.62, 2.0, 4.0, 74.0, 6.52, 81.0, 9.0, 0.18, 0.3, 0.6667, 0.5333, 12.0, 1.0, 7.233, 3.43, 3.67, -0.4479, -1.294, 1.308, 10.16, 5.609, 5.245, 0.0, 84.0, 0.0, 76.0, 4.0, 1.0, 4.857, 3.0, 1.0, 0.3265, 0.8125, 0.2449, 0.02041, 0.3265, 0.5918, 0.2041, 0.06122, 0.0, 0.02041, 0.0, 0.0, 0.0, 0.102, 0.4286, 0.0, 0.4167, 2.182, 10.59, 3.562, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.7937, 0.7937, 0.4415, 8.0, 7.0, 3.0, 0.0, 0.38, 0.92, 0.08, 0.02, 0.28, 0.5, 8.0, 1.21, 0.5, 0.38, 0.7368, 2.0, 1.249, 0.5045, 24.65, 1.562, 1.0, 0.8776, 0.01, 0.0, 0.07071, 0.04762, 0.04762, 0.04762, 2.75, 2.75, 1.5, 1.5, 2.75, 2.75, 1.768, 1.768, 0.0, 5.0, 5.0, 5.0, 80.0, 48.0, 1.667, 0.2586, 0.2241, 1.154, 0.4828, 0.03587, 0.0, 0.4, 190.0, 190.4, 6.026E-12, 19.85, 2.519, 0.7622, 0.3929, 0.3929, 0.4057, 0.4057, 0.1576, 2.521, 0.3782, 0.3895, 0.0, 5.0, 8.0, 8.0, 48.0, 127.0, 2.646, 0.1754, 0.1754, 1.0, 0.3509, 0.02882, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_434.mid",5.0, 5.0, 1.0, 1.0, 11.0, 0.0, 0.98, 0.02, 1.0, 1.0, 64.0, 3.96, 63.0, 3.0, 0.8, 0.8, 0.1, 0.1, 7.0, 7.0, 2.921, 2.665, 1.705, 1.233, 1.081, -0.8445, 8.603, 9.065, 14.38, 0.0, 63.0, 3.0, 63.0, 3.0, 0.0, 2.612, 3.0, 7.0, 0.5918, 0.2759, 0.7959, 0.5918, 0.08163, 0.08163, 0.0, 0.0, 0.0, 0.1633, 0.1224, 0.04082, 0.0, 0.0, 0.0, 0.0, 0.5, 1.25, 7.5, 2.023, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.124, 1.124, 0.4053, 2.0, 2.0, 2.0, 0.0, 0.54, 1.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.73, 0.5, 0.54, 0.8519, 2.0, 0.2517, 2.741, 4.329, 1.316, 1.0, 0.7391, 0.0, 0.0, 0.0, 0.1798, 0.1798, 0.1798, 1.0, 1.0, 0.6154, 0.6154, 0.5, 0.5, 0.2193, 0.2193, 0.0, 5.0, 5.0, 5.0, 60.0, 80.0, 1.333, 0.3233, 0.1955, 1.654, 0.5188, 0.03665, 0.0, 0.4, 196.0, 196.0, 2.74E-11, 13.62, 3.67, 0.994, 0.2723, 0.2723, 0.1465, 0.1465, 0.1531, 0.3061, 0.2235, 0.07706, 0.0, 5.0, 9.0, 9.0, 98.0, 49.0, 2.0, 0.1792, 0.1667, 1.075, 0.3458, 0.02692, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_435.mid",11.0, 9.0, 4.0, 1.0, 14.0, 0.0, 0.72, 0.28, 2.0, 2.0, 68.0, 4.84, 63.0, 3.0, 0.34, 0.44, 0.4118, 0.3182, 7.0, 7.0, 4.867, 3.536, 2.779, -0.8136, 1.561, -1.641, 4.831, 5.388, 7.117, 0.0, 63.0, 3.0, 63.0, 3.0, 1.0, 3.878, 5.0, 1.0, 0.2449, 0.6667, 0.4082, 0.1633, 0.2449, 0.3265, 0.04082, 0.1224, 0.0, 0.1633, 0.1429, 0.04082, 0.0, 0.0, 0.0, 0.0, 0.4634, 1.519, 6.593, 4.789, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.01, 1.01, 0.5245, 4.0, 4.0, 2.0, 0.0, 0.46, 1.0, 0.1, 0.0, 0.08, 0.5, 2.0, 0.91, 0.5, 0.46, 0.7826, 2.0, 0.4812, -0.5611, 6.719, 1.562, 1.0, 0.7156, 0.0, 0.0, 0.0, 0.08081, 0.08081, 0.08081, 2.0, 2.0, 0.8, 0.8, 0.5, 0.5, 0.6708, 0.6708, 0.0, 5.0, 5.0, 5.0, 60.0, 120.0, 2.0, 0.2879, 0.2273, 1.267, 0.5152, 0.03611, 0.0, 0.4, 196.0, 196.0, 1.876E-11, 15.15, 3.3, 1.962, 0.3004, 0.3004, 0.1913, 0.1913, 0.1531, 0.6122, 0.2786, 0.1473, 0.0, 5.0, 9.0, 9.0, 98.0, 49.0, 2.0, 0.1674, 0.141, 1.187, 0.3084, 0.0266, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_436.mid",17.0, 12.0, 4.0, 2.0, 30.0, 0.0, 0.26, 0.74, 1.0, 4.0, 74.0, 6.08, 79.0, 7.0, 0.2, 0.28, 0.7, 0.7143, 1.0, 1.0, 7.262, 2.431, 3.601, -1.355, -1.135, -0.7332, 6.761, 6.966, 5.013, 0.0, 79.0, 7.0, 80.0, 8.0, 1.0, 5.041, 2.0, 11.0, 0.4898, 0.4167, 0.3469, 0.0, 0.4898, 0.551, 0.102, 0.02041, 0.02041, 0.04082, 0.0, 0.0, 0.2041, 0.06122, 1.5, 0.0, 0.4286, 1.885, 9.308, 4.094, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.299, 2.299, 0.9093, 4.0, 3.0, 1.0, 0.88, 0.94, 0.12, 0.0, 0.0, 0.06, 0.25, 1.5, 0.34, 0.25, 0.88, 0.06818, 1.0, 0.302, 0.8939, 18.26, 5.0, 2.0, 5.598, 0.0, 0.0, 0.0, 0.2184, 0.2184, 0.2184, 0.5, 0.5, 0.3958, 0.3958, 0.5, 0.5, 0.1287, 0.1287, 0.0, 4.0, 10.0, 10.0, 159.0, 120.0, 1.325, 0.1174, 0.1136, 1.033, 0.2311, 0.02436, 0.0, 0.2, 170.0, 170.0, 6.538E-12, 7.676, 6.513, 2.342, 0.1519, 0.1519, 0.1188, 0.1188, 0.08824, 0.5294, 0.12, 0.1066, 0.88, 0.0, 14.0, 14.0, 169.0, 113.0, 1.496, 0.08646, 0.08069, 1.071, 0.1671, 0.02032, 0.0, 0.07143
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_437.mid",17.0, 10.0, 3.0, 1.0, 23.0, 0.0, 0.56, 0.44, 3.0, 1.0, 71.0, 5.12, 67.0, 7.0, 0.26, 0.42, 0.6154, 0.381, 12.0, 7.0, 6.406, 3.068, 3.781, -0.07493, -1.838, 1.936, 5.219, 5.621, 5.708, 0.0, 77.0, 5.0, 67.0, 7.0, 5.0, 6.816, 4.0, 3.0, 0.1837, 0.5556, 0.3469, 0.0, 0.08163, 0.1837, 0.1224, 0.1837, 0.08163, 0.102, 0.08163, 0.02041, 0.102, 0.1224, 1.0, 0.0, 0.5102, 1.815, 11.93, 3.906, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.151, 2.151, 0.6482, 5.0, 5.0, 1.0, 0.78, 0.92, 0.22, 0.02, 0.0, 0.02, 0.25, 2.0, 0.375, 0.25, 0.78, 0.1795, 1.0, 0.3322, 1.129, 20.04, 2.941, 2.0, 3.071, 0.005, 0.0, 0.03536, 0.2043, 0.2043, 0.2043, 0.5, 0.5, 0.3958, 0.3958, 0.5, 0.5, 0.1287, 0.1287, 0.0, 5.0, 10.0, 10.0, 120.0, 159.0, 1.325, 0.1277, 0.1191, 1.071, 0.2468, 0.02452, 0.0, 0.3, 170.0, 170.0, 7.59E-12, 8.206, 6.093, 0.3935, 0.1627, 0.1627, 0.1176, 0.1176, 0.08824, 0.6176, 0.1306, 0.1088, 0.78, 1.0, 14.0, 14.0, 169.0, 113.0, 1.496, 0.1024, 0.08532, 1.2, 0.1877, 0.02061, 0.0, 0.07143
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_438.mid",16.0, 10.0, 5.0, 1.0, 36.0, 0.08, 0.44, 0.48, 2.0, 4.0, 70.0, 6.74, 67.0, 5.0, 0.14, 0.22, 1.0, 0.8182, 14.0, 2.0, 9.17, 2.546, 3.615, -0.1374, -0.3064, 0.3486, 7.695, 5.876, 5.261, 0.0, 81.0, 9.0, 77.0, 5.0, 1.0, 8.735, 2.0, 11.0, 0.2857, 0.3571, 0.2857, 0.0, 0.2857, 0.3469, 0.08163, 0.0, 0.06122, 0.0, 0.1224, 0.102, 0.102, 0.1837, 0.0, 0.0, 0.551, 1.485, 12.61, 6.576, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.564, 2.564, 0.4526, 1.0, 2.0, 2.0, 0.68, 1.0, 0.32, 0.0, 0.0, 0.0, 0.25, 0.5, 0.33, 0.25, 0.68, 0.4706, 1.0, 0.1178, 2.037, 4.96, 1.724, 1.0, 1.386, 0.0, 0.0, 0.0, 0.1538, 0.1538, 0.1538, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.1237, 0.1104, 1.121, 0.2341, 0.02438, 0.0, 0.3, 170.0, 170.0, 4.691E-12, 6.882, 7.265, 1.154, 0.1339, 0.1339, 0.07218, 0.07218, 0.08824, 0.1765, 0.1165, 0.04158, 0.68, 0.0, 14.0, 14.0, 169.0, 85.0, 1.988, 0.09343, 0.08333, 1.121, 0.1768, 0.0204, 0.0, 0.07143
