,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Anticipation.mid",20.0, 9.0, 5.0, 3.0, 48.0, 0.05, 0.52, 0.43, 2.0, 2.0, 69.0, 5.39, 72.0, 7.0, 0.14, 0.29, 0.8571, 0.8621, 7.0, 2.0, 10.87, 3.417, 2.772, -0.6982, -1.414, 0.617, 7.223, 4.999, 8.69, 0.0, 67.0, 7.0, 76.0, 4.0, 2.0, 10.62, 3.0, 1.0, 0.2525, 0.6, 0.2727, 0.0101, 0.07071, 0.3232, 0.1717, 0.05051, 0.0101, 0.0, 0.0101, 0.0101, 0.05051, 0.3636, 7.5, 0.0, 0.5408, 1.531, 16.09, 4.656, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.538, 1.538, 0.6139, 7.0, 4.0, 1.0, 0.87, 0.9, 0.12, 0.01, 0.0, 0.09, 0.25, 4.0, 0.34, 0.25, 0.87, 0.1034, 2.0, 0.3981, 0.6782, 79.88, 3.846, 1.0, 9.358, 0.08, 0.08333, 0.01641, 0.3769, 0.3769, 0.3769, 0.6667, 0.6667, 0.5213, 0.5213, 0.6667, 0.6667, 0.1759, 0.1759, 0.0, 3.0, 15.0, 8.0, 120.0, 60.0, 2.0, 0.175, 0.14, 1.25, 0.315, 0.02404, 0.0, 0.375, 200.0, 200.0, 0.0, 19.5, 5.128, 0.8896, 0.193, 0.193, 0.1309, 0.1309, 0.1, 1.2, 0.1215, 0.1129, 0.0, 1.0, 22.0, 13.0, 199.0, 100.0, 1.99, 0.1074, 0.08589, 1.25, 0.1933, 0.01741, 0.1538, 0.07692
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Altered_Beast_title.mid",5.0, 5.0, 5.0, 3.0, 7.0, 0.0, 0.0, 1.0, 4.0, 3.0, 85.0, 2.34, 84.0, 0.0, 0.36, 0.36, 0.6667, 0.6667, 1.0, 1.0, 1.918, 3.026, 4.372, 0.219, 1.329, -0.9744, 5.865, 7.713, 4.567, 0.0, 84.0, 0.0, 84.0, 0.0, 2.0, 1.596, 4.0, 2.0, 0.3535, 0.7429, 0.3131, 0.2626, 0.2323, 0.5859, 0.05051, 0.101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3973, 1.921, 4.026, 4.558, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.041, 2.041, 0.8219, 3.0, 3.0, 1.0, 0.11, 0.97, 0.89, 0.0, 0.0, 0.0, 0.25, 1.0, 0.4875, 0.5, 0.86, 0.1279, 1.0, 0.1198, -0.3129, 15.68, 9.091, 3.0, 11.63, 0.0025, 0.0, 0.01429, 0.0, 0.0, 4.903E-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 5.0, 120.0, 60.0, 2.0, 0.1859, 0.1818, 1.022, 0.3677, 0.03128, 0.0, 0.6, 120.0, 120.0, 0.0, 24.5, 4.082, 0.401, 0.2444, 0.2444, 0.0581, 0.0581, 0.125, 0.5, 0.245, 0.05781, 0.0, 5.0, 10.0, 5.0, 120.0, 60.0, 2.0, 0.1859, 0.1818, 1.022, 0.3677, 0.03128, 0.0, 0.6
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\metintro.mid",14.0, 8.0, 4.0, 1.0, 46.0, 0.02, 0.0, 0.98, 4.0, 3.0, 85.0, 5.56, 86.0, 2.0, 0.15, 0.2, 0.8, 0.9, 8.0, 5.0, 8.222, 2.996, 3.379, -0.7444, -0.4406, 0.9943, 11.66, 5.15, 5.712, 0.0, 86.0, 2.0, 90.0, 6.0, 0.0, 4.283, 2.0, 12.0, 0.7172, 0.1408, 0.9192, 0.7172, 0.0, 0.0101, 0.0, 0.0101, 0.0, 0.0, 0.0101, 0.09091, 0.101, 0.06061, 0.0, 0.0, 0.5, 1.167, 17.21, 2.321, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.899, 1.899, 0.9631, 6.0, 3.0, 2.0, 0.62, 0.98, 0.36, 0.02, 0.0, 0.02, 0.25, 3.0, 0.395, 0.25, 0.62, 0.5806, 1.0, 0.3928, 1.108, 44.64, 20.0, 18.0, 24.97, 0.09667, 0.08333, 0.02433, 0.2373, 0.2373, 0.2373, 1.75, 1.75, 1.562, 1.562, 1.75, 1.75, 0.3472, 0.3472, 0.0, 6.0, 15.0, 10.0, 178.0, 120.0, 1.483, 0.1107, 0.1089, 1.017, 0.2196, 0.02314, 0.0, 0.2, 130.0, 130.0, 1.012E-11, 24.31, 4.114, 2.205, 0.2401, 0.2401, 0.3037, 0.3037, 0.1538, 1.385, 0.1854, 0.1724, 0.0, 4.0, 16.0, 9.0, 193.0, 129.0, 1.496, 0.1071, 0.1054, 1.017, 0.2125, 0.02249, 0.0, 0.1111
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\smas48.mid",13.0, 9.0, 3.0, 1.0, 45.0, 0.06, 0.0, 0.94, 4.0, 4.0, 84.0, 4.53, 88.0, 4.0, 0.28, 0.28, 0.4643, 0.5357, 1.0, 3.0, 10.07, 2.447, 3.494, -1.129, 0.6497, 0.3005, 13.96, 6.322, 5.764, 0.0, 48.0, 0.0, 88.0, 4.0, 0.0, 8.525, 3.0, 2.0, 0.2727, 0.6667, 0.404, 0.2727, 0.07071, 0.2525, 0.0, 0.0303, 0.0, 0.0101, 0.202, 0.06061, 0.06061, 0.1111, 0.0, 0.0, 0.5139, 1.286, 15.04, 3.446, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.66, 1.66, 0.2176, 3.0, 4.0, 1.0, 0.0, 0.91, 1.0, 0.0, 0.0, 0.07, 0.5, 1.5, 0.55, 0.5, 0.91, 0.04396, 1.0, 0.188, 0.7978, 24.84, 5.882, 1.0, 9.656, 0.02104, 0.02083, 0.02738, 0.1218, 0.1218, 0.1218, 0.6667, 0.6667, 0.4359, 0.4359, 0.5208, 0.5208, 0.2166, 0.2166, 0.0, 4.0, 12.0, 6.0, 40.0, 118.0, 2.95, 0.1327, 0.1301, 1.02, 0.2628, 0.02251, 0.5, 0.5, 90.0, 90.0, 5.998E-12, 40.15, 2.49, 0.9925, 0.3885, 0.3885, 0.1747, 0.1747, 0.3056, 0.8889, 0.3526, 0.1101, 0.0, 4.0, 10.0, 5.0, 173.0, 45.0, 3.844, 0.2061, 0.1576, 1.308, 0.3636, 0.02716, 0.2, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\SuperSoccerTitles.mid",6.0, 5.0, 3.0, 2.0, 31.0, 0.06, 0.93, 0.01, 1.0, 3.0, 62.0, 2.98, 64.0, 4.0, 0.51, 0.52, 0.4706, 0.4615, 2.0, 2.0, 3.997, 1.902, 2.084, -1.486, -1.609, -1.468, 16.16, 7.598, 11.01, 0.0, 64.0, 4.0, 62.0, 2.0, 0.0, 1.273, 1.0, 2.0, 0.8687, 0.04651, 0.9293, 0.8687, 0.0, 0.0404, 0.0, 0.0, 0.0, 0.0303, 0.0, 0.0303, 0.0, 0.0303, 0.0, 0.0, 0.6923, 1.857, 16.71, 1.172, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.003, 2.003, 0.7796, 3.0, 3.0, 1.0, 0.96, 0.99, 0.04, 0.0, 0.0, 0.0, 0.25, 1.0, 0.265, 0.25, 0.96, 0.03125, 1.0, 0.08572, 0.5249, 62.91, 11.11, 15.0, 10.73, 0.0, 0.0, 0.0, 0.4691, 0.4691, 0.4691, 0.25, 0.25, 0.2491, 0.2491, 0.25, 0.25, 0.008595, 0.008595, 0.0, 5.0, 5.0, 5.0, 120.0, 80.0, 1.5, 0.1979, 0.1916, 1.033, 0.3895, 0.03253, 0.0, 0.6, 240.0, 240.0, 0.0, 12.48, 8.013, 0.08442, 0.1233, 0.1233, 0.01427, 0.01427, 0.0625, 0.25, 0.06625, 0.02143, 0.96, 0.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.09945, 0.09727, 1.022, 0.1967, 0.02143, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Z2TitleScreenPunkRockRemixFixed.mid",18.0, 11.0, 4.0, 1.0, 29.0, 0.0, 0.34, 0.66, 4.0, 3.0, 75.0, 5.81, 74.0, 7.0, 0.16, 0.21, 0.875, 0.7619, 5.0, 7.0, 5.882, 3.876, 3.373, 0.7804, -0.921, 1.414, 6.082, 4.79, 5.582, 0.0, 84.0, 0.0, 72.0, 0.0, 0.0, 5.091, 6.0, 1.0, 0.1616, 1.0, 0.5152, 0.1616, 0.1616, 0.2525, 0.1515, 0.1414, 0.0, 0.0, 0.06061, 0.07071, 0.1313, 0.0303, 0.6667, 0.0, 0.3735, 1.66, 10.04, 3.465, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.29, 1.29, 0.8351, 7.0, 6.0, 3.0, 0.24, 0.75, 0.72, 0.09, 0.0, 0.01, 0.25, 4.0, 0.74, 0.5, 0.51, 0.4706, 1.0, 0.7833, 0.9192, 16.39, 2.222, 1.0, 4.636, 0.03242, 0.008333, 0.1059, 0.02344, 0.02344, 0.02344, 0.2583, 0.2583, 0.2583, 0.2583, 0.2583, 0.2583, 0.0, 0.0, 0.0, 5.0, 10.0, 7.0, 120.0, 80.0, 1.5, 0.1671, 0.1504, 1.111, 0.3174, 0.02703, 0.0, 0.4286, 130.0, 130.0, 5.827E-12, 35.77, 2.796, 1.734, 0.3528, 0.3528, 0.3827, 0.3827, 0.1115, 1.842, 0.3493, 0.3831, 0.0, 5.0, 11.0, 8.0, 129.0, 87.0, 1.483, 0.1584, 0.1425, 1.111, 0.3009, 0.02588, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\T_OmakeVGTitle.mid",13.0, 7.0, 2.0, 2.0, 31.0, 0.0, 0.91, 0.09, 2.0, 1.0, 62.0, 4.38, 62.0, 2.0, 0.42, 0.47, 0.4524, 0.5106, 5.0, 7.0, 5.844, 3.155, 2.125, 0.421, 2.263, 0.9883, 9.712, 4.765, 13.7, 0.0, 60.0, 0.0, 57.0, 9.0, 0.0, 1.606, 2.0, 2.0, 0.5556, 0.3455, 0.7071, 0.5556, 0.0303, 0.2222, 0.09091, 0.07071, 0.0, 0.0404, 0.0, 0.0101, 0.0101, 0.0, 0.5, 0.0, 0.6136, 1.833, 6.542, 2.65, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.593, 1.593, 0.5309, 7.0, 6.0, 1.0, 0.1, 0.85, 0.88, 0.05, 0.0, 0.01, 0.25, 4.0, 0.63, 0.5, 0.75, 0.1333, 1.0, 0.5192, 0.7512, 28.43, 3.125, 3.0, 2.537, 0.01627, 0.0125, 0.05088, 0.02246, 0.02246, 0.02246, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 5.0, 10.0, 5.0, 120.0, 80.0, 1.5, 0.1768, 0.1591, 1.111, 0.3359, 0.02764, 0.0, 0.6, 160.0, 160.0, 0.0, 23.54, 4.247, 0.6538, 0.2352, 0.2352, 0.1883, 0.1883, 0.09375, 1.5, 0.2301, 0.1875, 0.1, 7.0, 13.0, 7.0, 160.0, 46.0, 3.478, 0.1289, 0.1179, 1.094, 0.2468, 0.02378, 0.0, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\smwintro.mid",17.0, 8.0, 4.0, 2.0, 50.0, 0.02, 0.05, 0.93, 2.0, 2.0, 89.0, 5.98, 95.0, 2.0, 0.23, 0.35, 0.7391, 0.8, 3.0, 9.0, 10.89, 4.197, 1.817, -0.8647, -0.7291, 0.1651, 11.77, 4.425, 6.831, 0.0, 98.0, 2.0, 50.0, 2.0, 0.0, 6.02, 4.0, 2.0, 0.3232, 0.4375, 0.5758, 0.3232, 0.08081, 0.2222, 0.07071, 0.0, 0.0101, 0.09091, 0.101, 0.0202, 0.07071, 0.09091, 0.75, 0.02, 0.5224, 1.523, 12.43, 3.84, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.423, 1.423, 0.5411, 5.0, 5.0, 2.0, 0.24, 0.78, 0.76, 0.12, 0.0, 0.02, 0.25, 2.0, 0.665, 0.5, 0.54, 0.4444, 1.0, 0.5309, 0.9324, 8.358, 3.846, 2.0, 4.164, 0.07833, 0.125, 0.05596, 0.1269, 0.1269, 0.1269, 0.625, 0.625, 0.1511, 0.1511, 0.125, 0.125, 0.08009, 0.08009, 0.0, 5.0, 16.0, 5.0, 60.0, 120.0, 2.0, 0.1746, 0.1614, 1.082, 0.336, 0.02612, 0.0, 0.4, 150.0, 150.0, 0.0, 28.1, 3.559, 1.42, 0.279, 0.279, 0.2082, 0.2082, 0.1, 0.8, 0.2453, 0.2187, 0.08, 6.0, 18.0, 6.0, 75.0, 149.0, 1.987, 0.1425, 0.1317, 1.082, 0.2743, 0.02266, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\rush2049.mid",4.0, 3.0, 1.0, 1.0, 12.0, 1.0, 0.0, 0.0, 1.0, 1.0, 41.0, 5.19, 41.0, 5.0, 0.87, 0.93, 0.06897, 0.05376, 12.0, 3.0, 2.903, 0.7063, 1.533, 0.9405, 0.807, -0.6848, 16.84, 17.47, 37.25, 0.0, 41.0, 5.0, 41.0, 5.0, 0.0, 1.414, 2.0, 12.0, 0.8687, 0.1163, 0.9798, 0.8687, 0.0101, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0101, 0.0101, 0.101, 0.0, 0.0, 0.0, 0.4615, 1.182, 11.64, 1.823, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.67, 3.67, 0.5486, 1.0, 2.0, 1.0, 0.93, 1.0, 0.07, 0.0, 0.0, 0.0, 0.25, 0.5, 0.2675, 0.25, 0.93, 0.07527, 1.0, 0.06411, 0.8189, 16.1, 33.33, 14.0, 39.7, 1.667E-4, 0.0, 0.001173, 0.01896, 0.01896, 0.01896, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 120.0, 159.0, 1.325, 0.107, 0.1047, 1.022, 0.2116, 0.02423, 0.0, 0.3, 135.0, 135.0, 6.026E-12, 12.11, 8.257, 0.8304, 0.1175, 0.1175, 0.03581, 0.03581, 0.1074, 0.2222, 0.1188, 0.02852, 0.0, 0.0, 11.0, 11.0, 134.0, 179.0, 1.336, 0.09787, 0.09574, 1.022, 0.1936, 0.02303, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\yc_title.mid",20.0, 9.0, 5.0, 1.0, 41.0, 0.08, 0.21, 0.71, 6.0, 3.0, 72.0, 4.69, 76.0, 4.0, 0.21, 0.21, 0.7143, 0.8095, 2.0, 3.0, 8.764, 2.922, 3.33, -1.078, 0.7084, 0.6035, 10.6, 5.595, 6.728, 0.0, 76.0, 4.0, 81.0, 9.0, 2.0, 6.212, 5.0, 2.0, 0.2323, 0.6522, 0.3939, 0.1515, 0.1111, 0.3434, 0.1313, 0.1111, 0.0, 0.05051, 0.0202, 0.0303, 0.0303, 0.1313, 0.4444, 0.0, 0.5952, 1.867, 13.47, 4.441, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.46, 1.46, 0.2566, 3.0, 4.0, 2.0, 0.04, 0.61, 0.96, 0.0, 0.0, 0.38, 0.25, 1.0, 0.59, 0.5, 0.57, 0.6667, 1.0, 0.1444, 1.869, 5.815, 2.5, 2.0, 1.769, 0.03698, 0.01042, 0.03661, 0.1001, 0.1001, 0.1001, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667, 1.125E-16, 1.125E-16, 0.0, 5.0, 6.0, 5.0, 120.0, 60.0, 2.0, 0.2164, 0.2055, 1.053, 0.4219, 0.03356, 0.0, 0.6, 150.0, 150.0, 0.0, 27.4, 3.65, 0.2994, 0.2727, 0.2727, 0.1034, 0.1034, 0.09583, 0.3958, 0.2465, 0.07396, 0.04, 6.0, 6.0, 6.0, 150.0, 75.0, 2.0, 0.1846, 0.1752, 1.053, 0.3598, 0.03039, 0.0, 0.5
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Pitfall_-_Title_Screen.mid",18.0, 9.0, 3.0, 1.0, 25.0, 0.0, 0.42, 0.58, 6.0, 3.0, 75.0, 4.72, 72.0, 0.0, 0.2, 0.24, 0.75, 0.7083, 2.0, 2.0, 5.811, 3.817, 2.651, 0.5988, 0.5659, 0.7695, 5.679, 4.918, 8.394, 0.0, 72.0, 0.0, 79.0, 7.0, 2.0, 3.929, 6.0, 2.0, 0.1818, 0.9444, 0.5051, 0.06061, 0.1313, 0.3131, 0.303, 0.1212, 0.0, 0.09091, 0.06061, 0.0101, 0.0404, 0.0, 0.7647, 0.02, 0.4409, 1.898, 7.796, 5.159, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.319, 2.319, 0.8796, 4.0, 5.0, 2.0, 0.64, 0.85, 0.36, 0.0, 0.0, 0.02, 0.125, 1.0, 0.3987, 0.25, 0.55, 0.3818, 1.0, 0.2669, 1.672, 6.918, 2.778, 2.0, 3.006, 0.0025, 0.0, 0.01759, 0.08116, 0.08116, 0.08116, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 5.761E-17, 5.761E-17, 0.0, 2.0, 15.0, 10.0, 120.0, 60.0, 2.0, 0.1204, 0.1082, 1.113, 0.2286, 0.02225, 0.0, 0.3, 80.0, 80.0, 0.0, 32.34, 3.092, 1.16, 0.325, 0.325, 0.201, 0.201, 0.09375, 0.75, 0.2972, 0.1999, 0.09, 6.0, 12.0, 7.0, 80.0, 160.0, 2.0, 0.162, 0.1549, 1.045, 0.3169, 0.02716, 0.0, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\smb2titleb.mid",18.0, 11.0, 2.0, 1.0, 36.0, 0.0, 0.68, 0.32, 1.0, 2.0, 70.0, 6.46, 67.0, 7.0, 0.33, 0.44, 0.4545, 0.4318, 4.0, 4.0, 6.412, 3.233, 2.911, -0.2714, -0.5011, 1.134, 7.939, 5.598, 7.006, 0.0, 91.0, 7.0, 79.0, 7.0, 4.0, 5.394, 7.0, 1.0, 0.1515, 0.6667, 0.5556, 0.09091, 0.07071, 0.1515, 0.2525, 0.0303, 0.06061, 0.101, 0.202, 0.0101, 0.101, 0.0, 0.6667, 0.0, 0.5667, 1.765, 10.33, 4.299, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.511, 1.511, 0.5821, 3.0, 4.0, 3.0, 0.82, 0.85, 0.18, 0.0, 0.0, 0.15, 0.125, 0.75, 0.2587, 0.125, 0.59, 1.0, 0.0, 0.2214, 1.813, 7.127, 2.128, 1.0, 1.825, 0.03646, 0.04167, 0.026, 0.5797, 0.5797, 0.5797, 2.25, 2.25, 0.3993, 0.3993, 0.3333, 0.3333, 0.2484, 0.2484, 0.0, 5.0, 5.0, 5.0, 40.0, 120.0, 3.0, 0.2087, 0.2087, 1.0, 0.4173, 0.03483, 0.0, 0.6, 220.0, 220.0, 4.73E-11, 18.05, 5.542, 0.555, 0.1804, 0.1804, 0.08032, 0.08032, 0.04545, 0.2273, 0.07585, 0.05382, 0.82, 9.0, 9.0, 9.0, 74.0, 49.0, 1.51, 0.1198, 0.1151, 1.041, 0.2348, 0.02563, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\pesus_title_screen.mid",14.0, 7.0, 4.0, 2.0, 50.0, 0.11, 0.1, 0.79, 1.0, 2.0, 75.0, 6.03, 79.0, 7.0, 0.24, 0.45, 0.9583, 0.9556, 2.0, 2.0, 14.53, 1.795, 4.953, -0.6213, -1.621, 1.726, 6.564, 9.092, 4.174, 0.0, 48.0, 0.0, 75.0, 3.0, 12.0, 16.78, 1.0, 9.0, 0.6263, 0.129, 0.6364, 0.0, 0.0, 0.0303, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6263, 0.3333, 0.0, 0.47, 0.5253, 1.597, 26.52, 4.72, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.057, 2.057, 0.8075, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2375, 0.125, 0.48, 1.0, 0.0, 0.1393, -0.2691, 5.881, 1.0, 1.0, 0.0, 0.04188, 0.01042, 0.04906, 0.4515, 0.4515, 0.4515, 0.8854, 0.8854, 0.2796, 0.2796, 0.1354, 0.1354, 0.2975, 0.2975, 0.0, 4.0, 10.0, 10.0, 40.0, 159.0, 3.975, 0.1811, 0.1368, 1.324, 0.3179, 0.02616, 0.0, 0.4, 90.0, 90.0, 1.099E-11, 32.41, 3.085, 0.1592, 0.3231, 0.3231, 0.1631, 0.1631, 0.07639, 0.3333, 0.1778, 0.1036, 0.48, 4.0, 8.0, 8.0, 120.0, 60.0, 2.0, 0.1789, 0.1737, 1.03, 0.3526, 0.0287, 0.0, 0.375
