,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\SNES_Romancing_SaGa_3_Last_Battle.mid",16.0, 10.0, 6.0, 2.0, 22.0, 0.0, 0.28, 0.72, 3.0, 2.0, 76.0, 5.02, 79.0, 7.0, 0.19, 0.32, 0.6842, 0.625, 12.0, 7.0, 5.482, 3.26, 4.236, -0.2517, -1.822, 2.252, 5.574, 5.067, 4.667, 0.0, 72.0, 0.0, 79.0, 7.0, 2.0, 5.566, 3.0, 1.0, 0.2121, 0.9524, 0.2424, 0.0, 0.202, 0.4141, 0.1111, 0.1919, 0.0202, 0.0404, 0.0101, 0.0, 0.0, 0.2121, 1.2, 0.0, 0.5051, 1.833, 10.17, 5.216, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.9709, 0.9709, 0.5693, 9.0, 10.0, 3.0, 0.35, 0.53, 0.54, 0.14, 0.02, 0.3, 0.25, 8.0, 1.002, 0.25, 0.35, 0.5714, 2.0, 1.29, 1.169, 16.68, 1.351, 1.0, 0.5084, 0.01549, 0.0, 0.07167, 0.04139, 0.04139, 0.04139, 0.25, 0.25, 0.2489, 0.2489, 0.25, 0.25, 0.004421, 0.004421, 0.0, 4.0, 10.0, 10.0, 60.0, 160.0, 2.667, 0.1423, 0.1241, 1.147, 0.2664, 0.02472, 0.0, 0.2, 152.0, 152.0, 8.64E-11, 40.66, 2.46, 1.396, 0.4057, 0.4057, 0.5054, 0.5054, 0.09868, 3.165, 0.3898, 0.4957, 0.35, 2.0, 12.0, 12.0, 76.0, 102.0, 1.342, 0.1309, 0.104, 1.258, 0.2349, 0.02255, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\SNES_Toki_Memo_Chief.mid",12.0, 5.0, 3.0, 3.0, 48.0, 0.05, 0.04, 0.91, 2.0, 2.0, 74.0, 5.12, 74.0, 2.0, 0.37, 0.39, 0.6757, 0.7436, 7.0, 7.0, 9.108, 2.917, 3.771, -0.7905, 0.1234, 1.114, 16.6, 4.628, 5.634, 0.0, 38.0, 2.0, 74.0, 2.0, 7.0, 4.869, 3.0, 4.0, 0.3838, 0.8947, 0.8081, 0.0, 0.0101, 0.1414, 0.404, 0.0404, 0.0, 0.3838, 0.0, 0.0, 0.0202, 0.0101, 5.667, 0.0, 0.6162, 1.338, 6.419, 3.897, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.887, 1.887, 0.09538, 3.0, 3.0, 1.0, 0.02, 0.94, 0.98, 0.0, 0.0, 0.0, 0.25, 1.0, 0.525, 0.5, 0.92, 0.06522, 2.0, 0.1256, 0.597, 16.75, 6.667, 2.0, 6.172, 0.0, 0.0, 0.0, 0.009434, 0.009434, 0.009434, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 120.0, 80.0, 1.5, 0.2013, 0.1991, 1.011, 0.4004, 0.03425, 0.0, 0.6, 184.0, 184.0, 3.641E-11, 17.28, 5.786, 0.14, 0.1721, 0.1721, 0.044, 0.044, 0.08152, 0.3261, 0.1712, 0.04097, 0.02, 8.0, 8.0, 8.0, 184.0, 123.0, 1.496, 0.1282, 0.1268, 1.011, 0.255, 0.02693, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\SO2Battle.mid",17.0, 9.0, 1.0, 1.0, 58.0, 0.35, 0.22, 0.43, 2.0, 3.0, 60.0, 5.23, 30.0, 6.0, 0.35, 0.44, 0.2286, 0.3182, 51.0, 3.0, 23.2, 2.95, 2.321, -1.155, -0.783, -1.693, 4.568, 5.396, 5.526, 0.0, 30.0, 6.0, 30.0, 6.0, 0.0, 4.0, 4.0, 5.0, 0.3535, 0.4, 0.5253, 0.3535, 0.06061, 0.1919, 0.101, 0.1414, 0.0101, 0.05051, 0.101, 0.0101, 0.0, 0.0404, 1.5, 0.0, 0.5469, 1.73, 9.189, 3.198, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.818, 1.818, 1.168, 7.0, 7.0, 2.0, 0.41, 0.89, 0.56, 0.04, 0.0, 0.07, 0.25, 4.0, 0.5575, 0.5, 0.48, 0.8542, 1.0, 0.5923, 0.2912, 22.31, 4.348, 1.0, 8.83, 0.0125, 0.0, 0.07432, 0.009091, 0.009091, 0.009091, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1479, 0.1423, 1.039, 0.2902, 0.02594, 0.0, 0.3, 181.0, 180.8, 5.202E-12, 18.26, 5.477, 2.089, 0.18, 0.18, 0.1821, 0.1821, 0.08299, 1.328, 0.1809, 0.1817, 0.41, 0.0, 15.0, 15.0, 180.0, 120.0, 1.5, 0.09988, 0.09613, 1.039, 0.196, 0.02081, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\sohbatle.mid",20.0, 11.0, 5.0, 0.0, 25.0, 0.02, 0.88, 0.1, 2.0, 4.0, 66.0, 5.25, 65.0, 5.0, 0.15, 0.17, 0.8667, 0.8235, 3.0, 3.0, 4.574, 3.328, 3.832, -0.1246, 0.2253, 0.5245, 6.827, 5.051, 4.707, 0.0, 53.0, 5.0, 62.0, 2.0, 1.0, 2.899, 4.0, 1.0, 0.3535, 0.4571, 0.2525, 0.101, 0.3535, 0.5152, 0.08081, 0.05051, 0.1616, 0.06061, 0.0202, 0.0101, 0.0, 0.0, 0.3333, 0.0, 0.5506, 1.712, 5.365, 6.284, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.488, 3.488, 0.6109, 4.0, 4.0, 2.0, 0.93, 0.93, 0.07, 0.0, 0.0, 0.06, 0.125, 1.0, 0.245, 0.25, 0.59, 0.5763, 1.0, 0.1618, -0.09272, 14.41, 4.167, 2.0, 3.749, 0.04917, 0.08333, 0.04204, 0.02035, 0.02035, 0.02035, 0.3333, 0.3333, 0.3333, 0.3333, 0.3333, 0.3333, 0.0, 0.0, 0.0, 0.0, 26.0, 11.0, 40.0, 120.0, 3.0, 0.06965, 0.06965, 1.0, 0.1393, 0.01383, 1.091, 0.3636, 140.0, 140.0, 5.088E-12, 12.29, 8.14, 0.5132, 0.1218, 0.1218, 0.07427, 0.07427, 0.03571, 0.5, 0.1204, 0.07087, 0.34, 0.0, 22.0, 13.0, 42.0, 140.0, 3.333, 0.06471, 0.06235, 1.038, 0.1271, 0.01267, 2.385, 0.3077
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Sonic_2_Dr_Robotnick.mid",17.0, 9.0, 4.0, 2.0, 52.0, 0.11, 0.63, 0.26, 3.0, 2.0, 64.0, 4.32, 69.0, 4.0, 0.14, 0.25, 0.8571, 0.92, 9.0, 4.0, 11.21, 3.581, 2.746, -1.22, 0.2681, 0.1311, 7.597, 5.21, 7.968, 0.0, 72.0, 0.0, 69.0, 9.0, 1.0, 4.495, 4.0, 1.0, 0.2424, 0.9583, 0.4242, 0.1717, 0.2424, 0.4747, 0.2121, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0404, 0.09091, 4.25, 0.02, 0.5732, 2.05, 11.05, 4.086, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.911, 1.911, 0.4017, 5.0, 6.0, 2.0, 0.6, 0.83, 0.4, 0.0, 0.0, 0.16, 0.125, 1.5, 0.4163, 0.25, 0.59, 0.3898, 1.0, 0.2695, 1.851, 12.19, 2.857, 1.0, 2.625, 0.0421, 0.02083, 0.04014, 0.2158, 0.2158, 0.2158, 0.2354, 0.2354, 0.1882, 0.1882, 0.1979, 0.1979, 0.04033, 0.04033, 0.0, 0.0, 17.0, 13.0, 45.0, 67.0, 1.489, 0.06591, 0.06364, 1.036, 0.1295, 0.01275, 1.538, 0.4615, 120.0, 120.0, 0.0, 26.16, 3.822, 0.7701, 0.2619, 0.2619, 0.1391, 0.1391, 0.08333, 0.8521, 0.2052, 0.1475, 0.08, 0.0, 17.0, 13.0, 45.0, 67.0, 1.489, 0.06591, 0.06364, 1.036, 0.1295, 0.01275, 1.538, 0.4615
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\sots_bt_a.mid",23.0, 11.0, 2.0, 2.0, 56.0, 0.05, 0.14, 0.81, 1.0, 2.0, 79.0, 5.59, 79.0, 7.0, 0.21, 0.37, 0.8095, 0.5676, 1.0, 1.0, 11.5, 2.789, 3.657, -0.2531, -1.517, 1.091, 10.31, 5.644, 4.615, 0.0, 79.0, 7.0, 79.0, 7.0, 1.0, 9.051, 1.0, 1.0, 0.5354, 0.1509, 0.1414, 0.08081, 0.5354, 0.5657, 0.0202, 0.0, 0.0101, 0.0101, 0.0101, 0.0, 0.0303, 0.2727, 1.0, 0.0, 0.5275, 1.492, 14.59, 3.682, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.645, 1.645, 0.6038, 7.0, 7.0, 2.0, 0.71, 0.84, 0.27, 0.02, 0.0, 0.15, 0.125, 3.0, 0.38, 0.125, 0.54, 1.0, 0.0, 0.5072, 1.508, 19.74, 2.5, 1.0, 5.074, 0.04617, 0.04167, 0.0559, 0.3577, 0.3577, 0.3577, 4.0, 4.0, 0.277, 0.277, 0.15, 0.15, 0.6226, 0.6226, 0.0, 3.0, 17.0, 10.0, 80.0, 120.0, 1.5, 0.1217, 0.1217, 1.0, 0.2434, 0.02165, 0.0, 0.3, 120.0, 120.0, 0.0, 30.39, 3.291, 1.52, 0.2851, 0.2851, 0.3204, 0.3204, 0.04167, 1.65, 0.1952, 0.2589, 0.54, 3.0, 17.0, 10.0, 80.0, 120.0, 1.5, 0.1217, 0.1217, 1.0, 0.2434, 0.02165, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\soulreaver.mid",6.0, 5.0, 2.0, 2.0, 12.0, 0.0, 0.93, 0.07, 2.0, 1.0, 64.0, 3.44, 61.0, 1.0, 0.44, 0.51, 0.75, 0.6471, 5.0, 5.0, 3.505, 2.637, 0.9462, 0.2397, 2.775, -1.395, 6.463, 4.576, 8.122, 0.0, 66.0, 6.0, 61.0, 1.0, 5.0, 3.061, 4.0, 5.0, 0.3939, 0.8205, 0.4848, 0.3232, 0.0, 0.1212, 0.07071, 0.3939, 0.0, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5075, 1.675, 7.45, 3.798, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.201, 2.201, 0.1483, 1.0, 2.0, 2.0, 0.32, 1.0, 0.68, 0.0, 0.0, 0.0, 0.25, 0.5, 0.42, 0.5, 0.68, 0.4706, 1.0, 0.1172, -2.048, 4.771, 2.326, 2.0, 1.358, 0.008333, 0.008333, 5.23E-18, 0.09374, 0.09374, 0.09374, 0.5083, 0.5083, 0.275, 0.275, 0.2583, 0.2583, 0.0703, 0.0703, 0.0, 0.0, 10.0, 10.0, 120.0, 69.0, 1.739, 0.09659, 0.0947, 1.02, 0.1913, 0.0208, 0.3, 0.3, 110.0, 110.0, 1.636E-11, 24.78, 4.036, 0.2202, 0.243, 0.243, 0.09203, 0.09203, 0.1318, 0.2682, 0.2245, 0.06393, 0.0, 2.0, 9.0, 9.0, 110.0, 63.0, 1.746, 0.1092, 0.1006, 1.085, 0.2099, 0.02117, 0.3333, 0.2222
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Sparkster_-_BossBattle.mid",17.0, 9.0, 5.0, 0.0, 24.0, 0.0, 0.4, 0.6, 2.0, 4.0, 72.0, 5.55, 79.0, 7.0, 0.14, 0.18, 0.7143, 1.0, 1.0, 3.0, 7.577, 2.808, 3.258, -1.382, -0.4807, 0.5986, 5.144, 5.672, 5.062, 0.0, 57.0, 9.0, 60.0, 0.0, 1.0, 1.99, 3.0, 3.0, 0.596, 0.2881, 0.3737, 0.07071, 0.596, 0.6061, 0.303, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0101, 0.7647, 0.0, 0.5217, 2.0, 4.217, 4.65, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.932, 1.932, 1.072, 3.0, 4.0, 2.0, 0.53, 0.97, 0.47, 0.0, 0.0, 0.03, 0.125, 0.75, 0.3638, 0.25, 0.44, 1.0, 1.0, 0.154, 2.216, 5.357, 4.167, 1.0, 6.274, 0.00125, 0.0, 0.008794, 0.2947, 0.2947, 0.2947, 4.0, 4.0, 1.063, 1.063, 0.5, 0.5, 1.283, 1.283, 0.0, 5.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.1282, 0.1213, 1.057, 0.2496, 0.02314, 0.0, 0.3, 150.0, 150.0, 0.0, 20.7, 4.831, 3.5, 0.1905, 0.1905, 0.1922, 0.1922, 0.05, 0.3, 0.146, 0.06131, 0.51, 1.0, 13.0, 13.0, 150.0, 75.0, 2.0, 0.1041, 0.09845, 1.057, 0.2025, 0.02042, 0.0, 0.3077
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\SSB_EndingPoint.mid",22.0, 10.0, 2.0, 1.0, 85.0, 0.2, 0.26, 0.54, 2.0, 3.0, 66.0, 5.54, 73.0, 6.0, 0.15, 0.2, 0.9333, 0.95, 3.0, 2.0, 15.51, 2.883, 2.368, -1.188, -0.4787, -0.3801, 7.246, 5.524, 5.432, 0.0, 73.0, 1.0, 73.0, 1.0, 0.0, 14.75, 4.0, 3.0, 0.1616, 0.8125, 0.5354, 0.1616, 0.0404, 0.0404, 0.1313, 0.0202, 0.0101, 0.0303, 0.0404, 0.101, 0.1111, 0.3535, 0.0, 0.0, 0.5542, 1.596, 27.48, 4.875, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.02, 2.02, 0.8381, 4.0, 5.0, 2.0, 0.7, 0.93, 0.3, 0.0, 0.0, 0.05, 0.125, 1.0, 0.3463, 0.25, 0.69, 0.3333, 1.0, 0.1712, 1.687, 9.581, 1.754, 1.0, 1.55, 0.0, 0.0, 0.0, 0.3005, 0.3005, 0.3005, 0.75, 0.75, 0.2975, 0.2975, 0.25, 0.25, 0.1208, 0.1208, 0.0, 5.0, 10.0, 10.0, 54.0, 69.0, 1.278, 0.1183, 0.1162, 1.018, 0.2344, 0.02441, 0.0, 0.2, 123.0, 123.0, 3.165E-11, 24.15, 4.141, 0.5831, 0.2408, 0.2408, 0.09777, 0.09777, 0.06098, 0.4878, 0.1689, 0.08351, 0.01, 5.0, 10.0, 10.0, 55.0, 71.0, 1.291, 0.1183, 0.1162, 1.018, 0.2344, 0.02441, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\st_ab.mid",12.0, 6.0, 4.0, 3.0, 20.0, 0.0, 0.8, 0.2, 2.0, 3.0, 71.0, 6.92, 67.0, 7.0, 0.22, 0.26, 0.9091, 0.9231, 4.0, 2.0, 4.876, 3.651, 2.457, 0.1476, -0.06574, -0.1954, 6.624, 5.744, 8.859, 0.0, 67.0, 7.0, 76.0, 4.0, 2.0, 2.818, 5.0, 2.0, 0.3636, 0.4444, 0.3737, 0.1111, 0.1212, 0.4848, 0.2626, 0.07071, 0.0, 0.0, 0.06061, 0.0, 0.0, 0.0101, 0.625, 0.0, 0.5455, 1.725, 5.373, 4.5, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.487, 1.487, 0.4148, 6.0, 5.0, 3.0, 0.39, 0.75, 0.6, 0.07, 0.0, 0.19, 0.25, 3.0, 0.5625, 0.25, 0.39, 0.9231, 1.0, 0.4812, 0.3897, 15.37, 2.174, 1.0, 3.065, 0.02937, 0.01042, 0.09442, 0.1489, 0.1489, 0.1489, 1.01, 1.01, 0.3854, 0.3854, 0.2604, 0.2604, 0.2212, 0.2212, 0.0, 6.0, 10.0, 10.0, 40.0, 69.0, 1.725, 0.1346, 0.1181, 1.14, 0.2527, 0.02478, 0.0, 0.4, 130.0, 130.0, 4.357E-11, 31.03, 3.222, 0.604, 0.3112, 0.3112, 0.243, 0.243, 0.1106, 1.38, 0.2641, 0.2528, 0.0, 4.0, 11.0, 11.0, 44.0, 75.0, 1.705, 0.1256, 0.1103, 1.14, 0.2359, 0.02362, 0.0, 0.3636
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\STAGE3-2.mid",12.0, 6.0, 3.0, 1.0, 60.0, 0.34, 0.07, 0.59, 1.0, 1.0, 71.0, 8.64, 94.0, 10.0, 0.33, 0.8, 0.7273, 0.075, 12.0, 7.0, 22.57, 2.791, 1.977, -1.457, -1.462, -0.971, 4.643, 7.249, 13.73, 0.0, 58.0, 10.0, 94.0, 10.0, 12.0, 9.697, 2.0, 12.0, 0.4545, 0.4444, 0.697, 0.202, 0.08081, 0.08081, 0.0, 0.0202, 0.0, 0.0404, 0.101, 0.0, 0.4545, 0.101, 0.0, 0.0, 0.5696, 1.162, 13.31, 3.052, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.431, 1.431, NaN, 9.0, 5.0, 1.0, 0.86, 0.94, 0.12, 0.04, 0.02, 0.0, 0.25, 8.0, 0.475, 0.25, 0.86, 0.09302, 1.0, 1.114, 0.606, 47.89, 3.846, 1.0, 11.37, 0.0, 0.0, 0.0, 0.3203, 0.3203, 0.3203, 9.0, 9.0, 1.244, 1.244, 0.25, 0.25, 2.823, 2.823, 0.0, 1.0, 12.0, 11.0, 69.0, 54.0, 1.278, 0.1049, 0.09539, 1.1, 0.2003, 0.0192, 0.5455, 0.09091, 200.0, 200.0, 0.0, 20.96, 4.77, 4.121, 0.1812, 0.1812, 0.4293, 0.4293, 0.075, 2.4, 0.1425, 0.3341, 0.86, 0.0, 19.0, 19.0, 58.0, 54.0, 1.074, 0.06083, 0.05336, 1.14, 0.1142, 0.01418, 0.4737, 0.1053
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Star_Wolf_Theme.mid",13.0, 9.0, 4.0, 2.0, 46.0, 0.33, 0.15, 0.52, 1.0, 3.0, 63.0, 4.59, 39.0, 3.0, 0.18, 0.33, 0.8333, 0.697, 2.0, 2.0, 16.97, 3.022, 3.078, -1.657, 0.5857, -1.082, 4.714, 6.051, 6.968, 0.0, 72.0, 0.0, 73.0, 1.0, 0.0, 1.929, 3.0, 2.0, 0.404, 0.75, 0.4444, 0.404, 0.2121, 0.5152, 0.0303, 0.0, 0.0, 0.0, 0.0202, 0.0101, 0.0, 0.0202, 0.0, 0.01, 0.4915, 2.682, 8.591, 3.554, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.227, 1.227, 0.6537, 9.0, 8.0, 4.0, 0.41, 0.61, 0.56, 0.03, 0.02, 0.28, 0.125, 6.0, 0.7, 0.125, 0.26, 1.0, 0.0, 0.9366, 0.6406, 26.86, 1.25, 1.0, 0.4357, 0.06265, 0.06152, 0.02308, 0.1908, 0.1908, 0.1908, 5.069, 5.069, 0.9586, 0.9586, 0.5703, 0.5703, 1.548, 1.548, 0.0, 0.0, 13.0, 11.0, 44.0, 48.0, 1.091, 0.09384, 0.07918, 1.185, 0.173, 0.01811, 0.1818, 0.09091, 140.0, 140.0, 5.23E-12, 34.94, 2.862, 1.197, 0.3514, 0.3514, 0.4531, 0.4531, 0.06655, 2.531, 0.2827, 0.392, 0.37, 0.0, 15.0, 12.0, 40.0, 51.0, 1.275, 0.07595, 0.07342, 1.034, 0.1494, 0.01576, 0.75, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Starfoxversusmode.mid",14.0, 7.0, 1.0, 1.0, 41.0, 0.06, 0.1, 0.84, 1.0, 1.0, 77.0, 8.71, 82.0, 10.0, 0.74, 0.78, 0.08108, 0.1026, 41.0, 5.0, 10.69, 2.724, 1.936, -1.305, -1.421, -0.7904, 12.1, 9.309, 22.16, 0.0, 41.0, 5.0, 82.0, 10.0, 0.0, 0.9596, 1.0, 2.0, 0.7677, 0.09211, 0.8889, 0.7677, 0.0303, 0.101, 0.09091, 0.0, 0.0, 0.0101, 0.0, 0.0, 0.0202, 0.0101, 2.0, 0.35, 0.5217, 3.833, 13.83, 1.139, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.984, 4.984, 2.934, 4.0, 4.0, 2.0, 0.96, 0.96, 0.04, 0.0, 0.0, 0.02, 0.125, 1.0, 0.2225, 0.25, 0.54, 0.7778, 1.0, 0.1493, -0.5527, 22.33, 1.282, 1.0, 1.15, 0.04873, 0.0625, 0.0285, 0.1339, 0.1339, 0.1339, 1.0, 1.0, 0.4372, 0.4372, 0.5, 0.5, 0.3142, 0.3142, 0.0, 0.0, 23.0, 23.0, 40.0, 160.0, 4.0, 0.06639, 0.0559, 1.188, 0.1223, 0.01407, 0.2609, 0.2174, 80.0, 80.0, 0.0, 15.05, 6.646, 4.662, 0.15, 0.15, 0.158, 0.158, 0.04688, 0.6578, 0.1303, 0.1112, 0.42, 0.0, 19.0, 19.0, 160.0, 107.0, 1.495, 0.08004, 0.07905, 1.013, 0.1591, 0.01742, 0.05263, 0.2105
